emg0,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
0.31717,0.21153,0.18870,9.84168,-0.26018,0.01050,0.02580
0.41271,0.20956,0.21126,9.77821,-0.24305,-0.01532,0.02430
0.80806,0.20269,0.20105,9.81209,-0.22671,0.02411,0.00599
0.90862,0.19325,0.19283,9.82537,-0.22988,0.01025,-0.04265
0.59361,0.17210,0.17513,9.85131,-0.24555,0.02271,-0.01093
0.52389,0.20076,0.18743,9.80390,-0.23299,0.01106,0.00532
0.53080,0.18479,0.21333,9.84211,-0.24083,0.02645,-0.01686
0.82315,0.20552,0.19148,9.79495,-0.24956,-0.00447,-0.01962
0.62384,0.20080,0.20441,9.79742,-0.21982,0.01980,-0.00724
0.56490,0.19887,0.20623,9.82565,-0.23760,-0.01087,0.03429
0.76084,0.19358,0.18444,9.85679,-0.21219,-0.00935,0.02492
0.81257,0.19329,0.19524,9.78533,-0.20878,0.00497,0.01953
0.37923,0.20603,0.17799,9.80825,-0.24965,0.00838,0.01733
0.72723,0.19397,0.21618,9.79694,-0.22748,-0.00757,0.00391
0.69729,0.21854,0.19833,9.81834,-0.19654,0.00173,-0.00089
0.45892,0.17833,0.22548,9.80423,-0.21735,-0.01710,0.00317
0.37985,0.19571,0.21100,9.82546,-0.24075,-0.03607,-0.01712
0.68721,0.21473,0.19549,9.79410,-0.23449,-0.01930,-0.01383
0.84898,0.19937,0.18560,9.78730,-0.24372,-0.02444,0.01884
0.56209,0.18824,0.19298,9.80247,-0.20858,-0.01335,0.00724
0.88237,0.19334,0.21130,9.82827,-0.23633,-0.01595,-0.00370
0.64990,0.19678,0.20539,9.77276,-0.20391,-0.00783,-0.01043
0.89747,0.18853,0.19716,9.81506,-0.19092,0.01357,0.03108
0.78528,0.20670,0.19111,9.81421,-0.23348,-0.00331,0.03120
0.39956,0.19470,0.20474,9.76576,-0.24945,-0.02662,0.04117
0.84523,0.19761,0.19012,9.79432,-0.21984,0.01363,0.01175
0.42157,0.18597,0.18728,9.81524,-0.23513,0.00065,0.02452
0.66616,0.21171,0.21054,9.82060,-0.25082,0.01326,-0.00897
0.85140,0.18731,0.20036,9.82160,-0.22139,-0.01889,0.01747
0.78941,0.18576,0.19857,9.83778,-0.23777,-0.00305,-0.02610
0.82694,0.18542,0.18991,9.79370,-0.24542,-0.00037,-0.03031
0.63409,0.21464,0.17480,9.82253,-0.21697,0.02035,-0.00713
0.69086,0.20168,0.21963,9.85134,-0.23168,-0.00278,0.00303
0.79699,0.19808,0.19333,9.78578,-0.22883,0.02008,0.01001
0.84938,0.17984,0.20134,9.80775,-0.25360,-0.01453,0.01226
0.46980,0.19815,0.19832,9.82345,-0.22758,0.01226,0.02057
0.65039,0.19849,0.18904,9.81180,-0.25306,-0.00856,-0.01090
0.40735,0.19709,0.19056,9.84596,-0.22865,-0.02763,0.01329
0.63541,0.19300,0.20466,9.79746,-0.23463,-0.02882,0.01079
0.52362,0.18027,0.19614,9.78426,-0.22223,0.01683,0.00264
0.53376,0.16710,0.20043,9.84156,-0.19999,-0.01879,0.04254
0.66363,0.16613,0.18863,9.77854,-0.23186,0.00135,0.00427
0.80655,0.17777,0.21637,9.81333,-0.22349,0.00883,0.03730
0.54004,0.17861,0.20188,9.78998,-0.23947,-0.01585,0.02064
0.85579,0.19137,0.20499,9.78281,-0.24061,0.01382,0.02126
0.61218,0.18342,0.21902,9.77889,-0.24111,-0.00965,-0.03158
0.39275,0.17750,0.20320,9.81192,-0.23207,-0.01399,-0.03416
0.84765,0.18108,0.21743,9.77723,-0.21146,-0.00852,0.04469
0.79279,0.18882,0.19885,9.80381,-0.21716,0.03714,0.05078
0.74967,0.16128,0.18983,9.83847,-0.22857,-0.00264,-0.02862
0.28800,0.19126,0.19004,9.82901,-0.20265,0.00578,0.01516
0.63229,0.17699,0.19934,9.80635,-0.23584,0.01707,-0.02022
0.33099,0.18247,0.17975,9.80210,-0.23521,-0.01004,-0.00335
0.86379,0.17065,0.20637,9.81236,-0.22148,-0.01104,0.02910
0.72481,0.17250,0.21215,9.83122,-0.26577,-0.01528,0.01008
0.86085,0.16893,0.18883,9.81110,-0.19986,-0.02321,0.02552
0.50622,0.17610,0.19643,9.82350,-0.27211,0.00615,0.00490
0.54443,0.19544,0.20031,9.77073,-0.23548,0.00020,0.01416
0.63263,0.18806,0.20839,9.82535,-0.25513,0.02459,-0.02509
0.38599,0.19072,0.20190,9.84146,-0.23168,0.00428,0.00167
0.77443,0.17986,0.19994,9.82544,-0.23121,-0.02235,-0.00417
0.44558,0.17812,0.19999,9.82517,-0.25782,-0.03579,0.01185
0.30859,0.18176,0.20271,9.82546,-0.22055,0.03058,-0.00529
0.73316,0.18136,0.18332,9.86599,-0.22562,0.02421,-0.02270
0.58912,0.17571,0.20709,9.82471,-0.26986,-0.02864,-0.00557
0.88053,0.19442,0.20013,9.81285,-0.25917,0.02697,-0.02692
0.32274,0.17873,0.18103,9.84293,-0.23882,0.02265,0.01402
0.83031,0.18848,0.19524,9.80336,-0.24458,0.03815,-0.03137
0.59829,0.15957,0.19689,9.78092,-0.17286,0.00975,0.02476
0.31215,0.18510,0.17486,9.82082,-0.21164,-0.04401,-0.04172
0.58101,0.18625,0.20986,9.80610,-0.24027,0.01117,0.01341
0.03107,0.16797,0.21453,9.81310,-0.24919,-0.01047,-0.01064
0.01082,0.17063,0.20051,9.80782,-0.23941,-0.01326,0.01066
0.02996,0.17248,0.18094,9.81271,-0.28753,0.01987,0.02831
0.06129,0.17791,0.19605,9.79989,-0.22314,-0.00358,0.01420
0.05016,0.16412,0.20550,9.81140,-0.22848,0.02369,-0.00852
-0.00073,0.17913,0.20288,9.80427,-0.27991,0.01262,-0.01448
0.06419,0.17737,0.19103,9.81683,-0.25107,0.01294,0.01200
0.02999,0.19011,0.19397,9.78531,-0.25352,-0.00641,0.01148
0.00647,0.18514,0.20410,9.80740,-0.25718,-0.00810,0.00982
0.00811,0.18390,0.19847,9.83748,-0.22635,-0.00587,-0.00577
-0.00392,0.15900,0.20463,9.80592,-0.27838,0.01082,0.00412
0.00375,0.17328,0.19419,9.81061,-0.21740,-0.01741,0.03302
0.03917,0.17723,0.18468,9.86256,-0.26560,-0.01517,0.01294
0.01799,0.16636,0.19416,9.80661,-0.27870,0.01215,0.03370
0.02878,0.15998,0.19770,9.80731,-0.24729,0.01113,0.02868
0.04247,0.17959,0.20241,9.81954,-0.25286,-0.01790,-0.01810
0.03332,0.16459,0.19593,9.82590,-0.25302,-0.02116,0.00546
0.05264,0.18330,0.21125,9.79185,-0.25355,-0.01273,0.02929
0.01162,0.15815,0.19009,9.82085,-0.24486,-0.00455,-0.00530
0.05733,0.17073,0.19488,9.80783,-0.25827,0.00690,0.00293
-0.02743,0.16444,0.19874,9.84338,-0.23023,-0.00314,-0.02845
0.04717,0.15573,0.19377,9.79738,-0.26401,0.02092,0.03077
0.03005,0.16863,0.20379,9.80179,-0.24671,0.02871,-0.00614
0.03796,0.16712,0.20011,9.81282,-0.23464,0.02322,0.03310
0.01515,0.18135,0.19627,9.80654,-0.24691,-0.02317,-0.01495
0.00445,0.17883,0.20056,9.81676,-0.22388,0.03108,0.00140
0.00353,0.18128,0.20079,9.82187,-0.29299,-0.01003,-0.00059
0.01544,0.15924,0.19685,9.81819,-0.22386,-0.00901,0.01535
0.03482,0.17032,0.21064,9.81490,-0.26413,-0.01950,-0.01061
0.02339,0.16990,0.18176,9.81941,-0.25998,-0.03000,-0.01416
0.02086,0.14542,0.20121,9.79277,-0.22431,0.00940,-0.03793
0.00563,0.15498,0.19671,9.81265,-0.23865,-0.01184,0.02034
0.03245,0.15232,0.18437,9.83122,-0.23115,-0.01092,-0.02923
0.01468,0.16651,0.19580,9.81036,-0.25123,0.00628,0.00125
0.01532,0.16245,0.18214,9.82093,-0.24299,-0.00218,-0.01947
0.06537,0.16152,0.18771,9.80455,-0.22342,-0.00157,0.00510
0.03249,0.17022,0.22342,9.78637,-0.24358,-0.00518,-0.03224
0.00141,0.17817,0.18154,9.81446,-0.24384,-0.00347,-0.02177
0.03617,0.15333,0.21014,9.81364,-0.22450,0.01188,0.00433
0.04599,0.17080,0.19987,9.79788,-0.25039,0.04253,0.00355
0.07427,0.15490,0.19345,9.77914,-0.24868,0.01508,-0.02441
-0.02459,0.15292,0.18049,9.81601,-0.25371,-0.03637,-0.01526
0.02144,0.14232,0.19391,9.77782,-0.25576,0.00838,-0.02492
0.05880,0.14381,0.21286,9.80628,-0.27873,-0.01228,0.02579
0.01031,0.15382,0.21446,9.80647,-0.23638,0.02392,0.02306
0.00802,0.16222,0.19646,9.80978,-0.24367,0.02564,-0.01312
-0.00077,0.15401,0.20456,9.79828,-0.20517,-0.02798,0.01120
0.04843,0.15666,0.17800,9.76078,-0.27962,0.00980,-0.03601
0.04525,0.13844,0.21003,9.80851,-0.28128,-0.00321,-0.00075
0.06855,0.15552,0.18239,9.81544,-0.27808,-0.01738,0.03386
0.04865,0.15141,0.20052,9.79725,-0.26795,0.01648,0.00009
0.02473,0.13755,0.20300,9.82022,-0.26394,0.03553,0.00013
0.03884,0.15881,0.21958,9.83146,-0.25524,0.02039,0.01138
-0.00435,0.15578,0.19558,9.81997,-0.25456,0.01360,0.03182
0.01608,0.17907,0.18930,9.81886,-0.28214,0.01771,-0.00615
0.04009,0.14209,0.20341,9.78263,-0.25328,0.02245,0.00605
0.01382,0.15599,0.19156,9.77215,-0.27580,0.01661,0.02494
0.05125,0.13751,0.21910,9.80530,-0.25721,0.02244,0.00556
0.01743,0.15489,0.21157,9.82599,-0.26744,-0.04416,-0.03192
0.03158,0.15515,0.19739,9.79728,-0.22574,0.00854,-0.01106
0.03778,0.15246,0.20901,9.78353,-0.23829,-0.00854,-0.02231
0.03562,0.13435,0.21239,9.80640,-0.26366,-0.02658,-0.01587
0.04336,0.14651,0.20201,9.82414,-0.26342,0.00841,0.02147
0.05247,0.14985,0.19780,9.81584,-0.29473,0.02851,-0.01927
0.02380,0.15883,0.18983,9.77472,-0.25629,0.02150,-0.01341
-0.02392,0.16064,0.21033,9.83430,-0.26787,-0.01769,0.00725
0.06017,0.15128,0.19284,9.78336,-0.24186,0.01404,-0.00461
0.05278,0.15647,0.20087,9.82785,-0.26585,-0.03652,0.02607
0.04941,0.14532,0.20460,9.83212,-0.27123,-0.01869,0.01933
0.02247,0.16463,0.20498,9.81814,-0.24138,-0.01353,-0.00532
0.04025,0.15964,0.20130,9.81049,-0.25827,-0.00950,-0.01338
-0.00766,0.15165,0.19410,9.84488,-0.27979,0.00409,-0.01227
0.02019,0.14789,0.18703,9.82835,-0.29594,-0.00929,0.00633
0.03858,0.14929,0.19496,9.75108,-0.26625,-0.01378,-0.00608
0.04773,0.13846,0.19905,9.82542,-0.24173,0.00779,0.02395
-0.00946,0.13514,0.17749,9.78887,-0.24444,0.02228,-0.02466
-0.00772,0.13397,0.20890,9.79145,-0.26158,-0.01169,-0.01339
0.02860,0.14296,0.19891,9.81770,-0.25880,0.00872,-0.00706
0.02060,0.15215,0.18021,9.81802,-0.24768,-0.00846,-0.01737
0.02033,0.15578,0.19410,9.77945,-0.23610,-0.01163,-0.02856
0.01948,0.13499,0.18785,9.79991,-0.24338,0.01255,-0.01324
0.05412,0.14354,0.20583,9.80780,-0.24675,-0.01727,-0.00147
0.06375,0.13609,0.19298,9.82393,-0.25228,-0.02147,-0.01330
0.03598,0.13355,0.18356,9.81846,-0.27052,0.00209,-0.01659
0.01948,0.15195,0.19023,9.84226,-0.27455,-0.00607,-0.00650
-0.00620,0.14683,0.21496,9.81615,-0.27515,-0.01408,-0.01875
0.00655,0.14235,0.18669,9.79968,-0.24769,0.02171,-0.00083
0.09151,0.14196,0.19792,9.82746,-0.22121,0.01980,-0.00965
0.03079,0.13670,0.19193,9.80452,-0.24463,0.00665,0.02672
0.02620,0.13651,0.20131,9.81794,-0.24772,0.00212,-0.00635
0.03610,0.15234,0.19601,9.84477,-0.23791,-0.01371,0.01178
0.07245,0.14856,0.19861,9.79856,-0.27670,-0.01309,0.00618
0.01932,0.13571,0.17992,9.79755,-0.25086,0.02071,-0.00574
0.05204,0.14174,0.19207,9.77298,-0.29897,0.02760,0.01781
0.04151,0.14972,0.21401,9.83186,-0.26198,0.02182,0.00624
0.03226,0.14362,0.20270,9.80054,-0.24165,-0.01602,-0.01160
0.02808,0.13988,0.19557,9.78898,-0.26778,-0.01966,-0.01467
0.01830,0.13421,0.21859,9.77474,-0.26478,-0.01744,-0.00264
0.00144,0.12393,0.19055,9.79801,-0.27469,-0.02596,-0.00614
0.02016,0.13850,0.20651,9.79748,-0.25859,-0.00366,0.01402
0.02866,0.13620,0.20502,9.80408,-0.27440,-0.02076,0.00615
0.00648,0.12684,0.20606,9.80292,-0.31075,0.01298,0.00818
-0.02387,0.16036,0.19215,9.81163,-0.25028,-0.02289,-0.02962
0.01911,0.14397,0.19694,9.81058,-0.27661,0.00760,-0.00444
0.04359,0.13537,0.20819,9.80090,-0.27875,0.03811,-0.00793
0.06567,0.12912,0.20943,9.81100,-0.25962,0.02761,0.00939
0.08419,0.12646,0.20387,9.83252,-0.22891,-0.01513,0.00313
0.05705,0.13198,0.19459,9.83963,-0.24683,0.00446,0.00928
0.03106,0.11645,0.21155,9.84799,-0.26892,0.00265,0.02097
0.00350,0.14377,0.19979,9.82009,-0.26544,0.01111,0.00348
0.04345,0.11712,0.19102,9.80275,-0.26908,0.01241,0.01165
0.04383,0.13128,0.19455,9.80951,-0.26914,-0.03474,0.00874
0.01559,0.13841,0.18824,9.82386,-0.22326,-0.01130,-0.01657
0.05822,0.13027,0.18160,9.78975,-0.27303,-0.02353,-0.00047
0.04639,0.14296,0.19264,9.82245,-0.28658,-0.01258,-0.01376
0.03803,0.13007,0.20002,9.78378,-0.25919,0.02411,0.03197
0.03857,0.11460,0.19592,9.82418,-0.25636,0.00147,-0.02143
0.03763,0.10846,0.20283,9.78981,-0.26610,0.04608,0.01541
0.05671,0.12433,0.20892,9.81733,-0.29307,0.01904,-0.02468
0.03662,0.11646,0.19746,9.84688,-0.28749,-0.01849,0.00240
0.03143,0.12455,0.20398,9.80944,-0.27528,-0.01538,0.01388
0.03280,0.13701,0.19992,9.81667,-0.29284,-0.01181,-0.01135
0.00633,0.12599,0.18768,9.81873,-0.27138,-0.00541,0.00592
0.00023,0.15006,0.20917,9.82778,-0.28002,-0.01147,-0.01823
0.03549,0.13120,0.20222,9.80550,-0.28718,0.01335,0.01641
0.04803,0.12970,0.21062,9.77750,-0.25393,0.01458,0.02052
0.02324,0.12467,0.21653,9.82600,-0.27487,0.02285,0.02057
0.05350,0.13480,0.19314,9.82945,-0.26215,0.02235,-0.01637
0.07388,0.10385,0.19781,9.83554,-0.24487,-0.02354,-0.01435
0.05667,0.11418,0.18195,9.78439,-0.28943,0.01200,-0.03257
0.03082,0.11335,0.19518,9.85697,-0.29019,0.05100,0.00648
0.03240,0.12518,0.19117,9.82142,-0.29636,0.00787,-0.01165
0.03244,0.12357,0.20868,9.82452,-0.29528,0.02499,-0.01568
0.02615,0.12785,0.20828,9.81667,-0.27722,-0.01641,0.03862
0.03267,0.11613,0.19606,9.81084,-0.26492,-0.00383,0.00369
0.07070,0.13388,0.19508,9.77777,-0.25257,-0.00624,0.02675
0.02956,0.12807,0.19557,9.81581,-0.24354,0.01759,0.02490
0.03111,0.14231,0.21307,9.82032,-0.30176,0.00129,-0.00007
0.05869,0.14106,0.18837,9.83260,-0.26623,-0.01666,-0.00517
0.03927,0.11793,0.20104,9.75831,-0.30478,-0.02795,-0.02444
0.03037,0.12759,0.20335,9.80961,-0.29835,-0.01531,-0.03726
0.01737,0.13096,0.20401,9.80820,-0.24685,-0.00278,-0.00855
0.03129,0.11564,0.20746,9.78631,-0.28807,-0.03430,-0.01506
0.04231,0.11479,0.18888,9.81513,-0.28960,0.01713,-0.00166
0.02546,0.12281,0.20091,9.81674,-0.28460,-0.00524,0.01702
0.03315,0.13207,0.20627,9.79996,-0.30058,-0.00419,-0.02097
-0.01079,0.09746,0.18604,9.80144,-0.26376,-0.00526,-0.00517
0.02057,0.11718,0.20210,9.84841,-0.26895,-0.00018,0.01285
0.01896,0.10698,0.19642,9.79289,-0.26486,0.01319,0.02050
0.02009,0.12614,0.19213,9.80924,-0.27931,0.01029,-0.04860
-0.03202,0.11701,0.21108,9.84332,-0.27546,0.02717,0.04204
0.02500,0.09919,0.20716,9.78864,-0.30053,0.00600,-0.01837
-0.02200,0.11570,0.19182,9.80991,-0.29206,0.02547,-0.00200
0.00729,0.13770,0.17838,9.78906,-0.29558,-0.04489,0.01945
0.00840,0.11727,0.18682,9.80274,-0.27766,-0.00603,-0.01015
0.05157,0.11533,0.18778,9.84319,-0.30992,0.02351,-0.01408
0.01128,0.12422,0.19072,9.81530,-0.28148,-0.00459,0.00557
0.06560,0.11033,0.21100,9.85770,-0.26599,-0.01910,0.00631
0.06271,0.10646,0.19605,9.84630,-0.29847,-0.00599,-0.04939
0.03830,0.10520,0.19218,9.80476,-0.28258,0.01382,-0.00097
0.03252,0.11504,0.20165,9.86996,-0.29550,-0.00665,-0.01284
0.03182,0.12243,0.20572,9.81386,-0.28045,0.02280,0.02424
0.00635,0.09687,0.18005,9.83200,-0.27587,0.01147,0.03790
0.05096,0.09673,0.19550,9.86180,-0.25563,0.02738,-0.02800
0.01738,0.12580,0.20544,9.76379,-0.27004,-0.00213,-0.00970
0.04105,0.11010,0.18783,9.83138,-0.25918,-0.00148,0.00821
0.02670,0.11549,0.20780,9.85470,-0.28676,-0.04346,-0.03843
0.00175,0.11310,0.19855,9.79671,-0.25978,-0.00487,-0.01220
0.04559,0.09742,0.19353,9.82676,-0.27990,-0.00934,-0.03644
0.01852,0.11151,0.21212,9.81488,-0.31330,0.05754,0.02572
-0.00257,0.08741,0.18172,9.81121,-0.30242,0.01866,0.00184
0.03415,0.11477,0.19911,9.85648,-0.28441,-0.01232,-0.01667
0.07921,0.10119,0.21545,9.82964,-0.30223,-0.01439,0.00804
0.03705,0.12061,0.19851,9.79489,-0.25755,0.03719,0.00770
0.01038,0.12128,0.19358,9.84810,-0.26539,0.00572,0.01058
0.02032,0.09946,0.20288,9.79896,-0.26405,0.02197,0.01109
0.01120,0.11109,0.22685,9.81803,-0.29643,0.02786,0.03159
-0.00076,0.10842,0.19132,9.82295,-0.27296,-0.02105,0.03621
0.02890,0.11978,0.19988,9.82598,-0.26820,-0.02122,-0.03828
0.02918,0.08938,0.19499,9.80386,-0.29774,-0.01591,-0.00543
0.04194,0.09856,0.20808,9.79981,-0.29092,-0.01326,0.00715
0.04589,0.09696,0.19647,9.78772,-0.27918,-0.01607,0.01914
0.00133,0.09363,0.20012,9.80204,-0.26839,0.02520,-0.03643
0.01705,0.10710,0.19974,9.80683,-0.29451,0.03851,-0.01059
0.03235,0.09961,0.19110,9.80770,-0.27331,-0.03326,0.00963
0.04006,0.10283,0.21340,9.81866,-0.26014,-0.01137,0.01690
0.04667,0.09441,0.19914,9.84938,-0.26841,0.01473,-0.01399
0.02549,0.09295,0.20267,9.80981,-0.27289,0.01147,0.02622
0.01352,0.09322,0.23338,9.82773,-0.28456,-0.03241,-0.00430
0.01176,0.11012,0.19575,9.79162,-0.30961,0.00160,-0.00292
0.02123,0.10240,0.19624,9.77536,-0.27178,-0.01302,-0.02490
0.05096,0.09029,0.20140,9.80100,-0.29419,-0.02439,0.03220
0.02859,0.08625,0.20926,9.80326,-0.28441,0.02131,0.01895
0.06929,0.09556,0.18689,9.81277,-0.27501,-0.00378,0.01588
0.02302,0.08400,0.19938,9.80267,-0.30074,0.00480,0.00215
0.05414,0.10852,0.17733,9.80718,-0.26187,-0.00991,0.00406
0.02637,0.08656,0.21173,9.80785,-0.29175,-0.00870,-0.00213
0.04178,0.11010,0.21070,9.79286,-0.28666,-0.00593,0.00410
0.07719,0.10681,0.19903,9.82497,-0.24036,-0.01217,0.01613
0.02216,0.10541,0.19250,9.81163,-0.28540,0.01721,-0.00458
0.01125,0.08827,0.20570,9.81012,-0.27203,0.01078,0.00135
0.02399,0.08006,0.19189,9.78544,-0.33002,-0.01724,-0.00749
-0.00340,0.07685,0.19022,9.84523,-0.30660,0.02641,-0.02283
0.02320,0.07710,0.19332,9.84391,-0.26006,0.00470,0.03986
-0.03543,0.10816,0.21274,9.82332,-0.26456,-0.00325,0.02154
0.04621,0.09665,0.20358,9.82787,-0.29612,0.02866,-0.00157
0.04863,0.08713,0.21139,9.79729,-0.27354,0.00842,-0.02701
0.02396,0.09007,0.21055,9.80795,-0.27440,0.00149,-0.03227
-0.01944,0.09104,0.20513,9.76991,-0.26731,0.01393,0.00339
0.04097,0.08082,0.17717,9.81053,-0.31209,0.01681,0.02814
0.01771,0.08164,0.20579,9.84478,-0.28614,0.00605,0.01609
0.05478,0.08666,0.20265,9.78362,-0.27821,0.03154,0.00632
0.01423,0.09969,0.20056,9.77214,-0.31478,0.01268,0.00590
0.01616,0.08802,0.20160,9.82745,-0.25285,-0.00739,0.00404
0.03828,0.09090,0.18503,9.82239,-0.27139,0.02735,-0.00938
-0.00950,0.09672,0.19146,9.83579,-0.29372,-0.01059,0.01925
0.01547,0.07720,0.20161,9.83133,-0.26966,0.03361,-0.01639
0.03908,0.10096,0.19128,9.81677,-0.29904,-0.00971,0.03302
0.05114,0.09164,0.20079,9.80003,-0.25699,0.01084,-0.03858
0.02355,0.07263,0.20820,9.80139,-0.32378,0.01190,0.00410
0.04576,0.07653,0.21807,9.82240,-0.29565,-0.00213,-0.00811
0.02873,0.08962,0.20362,9.77423,-0.29957,0.02234,0.00634
0.06271,0.09629,0.19795,9.80179,-0.27541,0.01731,-0.02502
0.03073,0.08295,0.18823,9.78375,-0.34551,-0.00272,0.00442
0.04449,0.08432,0.21733,9.81552,-0.27128,0.00334,0.00172
-0.00372,0.08699,0.20256,9.81870,-0.29138,0.00522,-0.02434
0.03390,0.06473,0.18674,9.79048,-0.27159,-0.00126,-0.01672
-0.00130,0.07838,0.20741,9.82356,-0.26784,0.01777,0.02380
0.02557,0.09181,0.20000,9.79865,-0.28168,-0.01475,-0.00425
0.02231,0.08987,0.20205,9.83668,-0.28480,0.01556,0.00027
0.01206,0.08663,0.19161,9.82842,-0.30939,-0.00382,-0.01353
0.01382,0.07775,0.20652,9.79720,-0.26299,-0.02477,0.02767
0.03441,0.08024,0.19627,9.78269,-0.27671,0.00447,-0.03327
0.05281,0.06476,0.18752,9.83783,-0.28675,-0.03097,-0.03568
0.04565,0.08061,0.19906,9.81617,-0.27553,0.01387,0.00524
0.02280,0.07583,0.19923,9.79910,-0.30096,0.00778,-0.00978
-0.00278,0.07658,0.18972,9.80808,-0.28797,-0.02443,0.01453
0.02584,0.09006,0.20560,9.79774,-0.30160,0.01242,0.02288
0.03259,0.06529,0.20348,9.82252,-0.31817,0.01534,-0.02175
0.05452,0.07693,0.20782,9.81146,-0.29861,0.02602,-0.02653
0.04351,0.07343,0.18926,9.83637,-0.28865,-0.04007,0.01961
0.02721,0.06998,0.19131,9.80320,-0.30593,0.04260,-0.01116
0.03248,0.07856,0.19258,9.81858,-0.29742,0.02534,0.00938
0.02075,0.07541,0.18342,9.79274,-0.27216,-0.01254,-0.00008
0.01818,0.09608,0.18103,9.81808,-0.26276,0.01151,0.02963
0.02385,0.07671,0.19358,9.82185,-0.29801,0.00177,-0.01865
0.03901,0.08049,0.19692,9.79062,-0.28932,0.01087,0.00714
0.03833,0.05558,0.19687,9.81583,-0.31577,-0.01044,-0.00825
0.02376,0.06602,0.20161,9.82994,-0.29783,0.01283,0.02904
0.01024,0.09196,0.19343,9.79191,-0.30693,0.00094,-0.01779
0.00379,0.07278,0.18892,9.82397,-0.26401,-0.03181,0.01276
0.04047,0.07196,0.19947,9.83721,-0.27023,0.00798,0.00677
0.04623,0.06563,0.19141,9.82576,-0.29650,-0.01497,-0.01167
0.07295,0.06697,0.18930,9.83786,-0.29150,0.00433,0.01866
0.04337,0.07072,0.19810,9.81711,-0.27467,0.01708,0.00225
0.01489,0.06921,0.20948,9.77222,-0.28684,-0.02877,-0.01740
0.04255,0.08130,0.21230,9.80020,-0.30017,-0.00029,-0.01723
0.03299,0.08627,0.21231,9.79673,-0.32963,-0.00660,0.02330
0.02654,0.04750,0.18772,9.78463,-0.30474,0.01986,-0.01694
0.05178,0.08059,0.20398,9.81781,-0.28565,0.00072,-0.00374
0.03762,0.09390,0.19289,9.80829,-0.32489,0.02637,0.03441
0.03717,0.07119,0.20866,9.79585,-0.26299,0.01005,0.00730
0.03656,0.05885,0.20449,9.78825,-0.28239,0.02381,-0.03862
0.03129,0.04403,0.19148,9.76839,-0.33274,0.00811,-0.01445
0.05661,0.06922,0.18286,9.79806,-0.25852,-0.00324,-0.00809
0.05319,0.07704,0.19109,9.78987,-0.29694,0.00682,0.02797
0.04005,0.06591,0.18907,9.83227,-0.25644,0.00421,-0.06311
0.02949,0.06977,0.20289,9.76822,-0.31446,-0.00484,-0.02143
0.02982,0.05222,0.18896,9.79495,-0.27402,-0.00738,-0.02578
0.01548,0.05085,0.18393,9.78877,-0.31992,-0.00075,-0.03001
0.04311,0.05736,0.19408,9.80844,-0.28826,-0.02574,-0.01694
-0.00024,0.05268,0.19630,9.81584,-0.33525,-0.03213,-0.01499
0.08097,0.05379,0.21450,9.83407,-0.28897,-0.01330,0.00660
-0.00608,0.03600,0.18970,9.83627,-0.28463,0.02529,0.00367
0.00558,0.05043,0.18133,9.83084,-0.30191,-0.00962,0.00546
0.06994,0.06037,0.21319,9.79649,-0.26803,0.02426,-0.01586
0.01292,0.05618,0.19792,9.80859,-0.28747,-0.01487,0.01838
0.02758,0.04297,0.17547,9.83113,-0.30932,-0.00452,0.00198
0.04348,0.04713,0.20071,9.78500,-0.27672,0.02342,0.02106
0.04621,0.04874,0.21136,9.82239,-0.30106,-0.03367,-0.01377
0.03802,0.03810,0.20156,9.77390,-0.30175,0.01670,0.00898
0.03564,0.05744,0.18975,9.82579,-0.27334,0.00564,-0.03853
0.05479,0.04362,0.20266,9.79959,-0.29485,-0.00088,-0.01187
0.01213,0.06309,0.19424,9.81997,-0.29505,0.01963,-0.00252
0.03250,0.05754,0.18549,9.78591,-0.29301,-0.00407,0.01826
0.01015,0.05143,0.19643,9.80466,-0.30080,-0.00051,-0.00666
0.03968,0.06605,0.20412,9.83492,-0.31449,0.00718,0.02005
0.04702,0.05260,0.20153,9.78838,-0.29464,-0.00234,0.01167
0.02601,0.05421,0.18336,9.83278,-0.30814,-0.02372,-0.01426
0.03887,0.06320,0.18819,9.83081,-0.33566,0.05019,-0.02634
0.03874,0.05003,0.20011,9.80578,-0.26791,-0.01163,-0.00426
0.07382,0.04695,0.20097,9.84112,-0.26134,-0.02897,0.03599
0.03857,0.04552,0.17734,9.81937,-0.30890,0.00302,0.04364
0.03427,0.05542,0.20258,9.79976,-0.28614,-0.03294,0.01760
0.03511,0.05993,0.17352,9.79436,-0.30510,0.00913,-0.03987
0.04501,0.04453,0.21230,9.80817,-0.30795,-0.00551,-0.00297
0.03930,0.05162,0.20413,9.79064,-0.29743,0.00644,-0.02890
0.04900,0.03838,0.20713,9.84900,-0.31513,-0.00134,-0.02350
0.03721,0.04583,0.20696,9.78533,-0.26559,-0.02937,-0.03178
-0.00181,0.05159,0.21112,9.82211,-0.29825,-0.03122,-0.00931
0.02652,0.03335,0.20085,9.83097,-0.27750,-0.03617,-0.03967
0.03043,0.05313,0.21336,9.80797,-0.29196,0.00440,0.03302
0.07853,0.04850,0.18626,9.79316,-0.32369,0.01309,0.02198
0.03524,0.02620,0.21334,9.81180,-0.27622,0.00210,-0.01106
0.03788,0.04556,0.19573,9.80788,-0.28979,-0.01062,-0.01227
