emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,emg9,emg10,emg11,emg12,emg13,emg14,emg15,emg16,emg17,emg18,emg19,emg20,emg21,emg22,emg23,emg24,emg25,emg26,emg27,emg28,emg29,emg30,emg31
0.01547,0.67981,0.00689,0.39467,0.03437,-0.00675,0.04527,0.45718,0.02604,0.03445,0.05652,0.64520,0.04718,0.04950,0.00346,0.01777,0.48264,0.04603,0.02276,-0.01466,0.47838,0.00181,0.67690,0.27673,0.46619,0.34068,0.49228,0.31899,0.63954,-0.00339,0.28954,0.57819
0.00781,0.50881,0.01094,0.72226,0.02958,0.04533,-0.00753,0.60153,0.04655,-0.00277,0.04206,0.30602,0.02930,0.06110,0.00740,0.03062,0.62077,0.01014,0.05101,-0.00529,0.54362,0.01236,0.55322,0.69931,0.55286,0.64881,0.62467,0.32132,0.32557,-0.00473,0.29522,0.69124
0.01387,0.68123,0.01381,0.40912,0.01155,0.01644,0.07796,0.31558,0.00014,0.02907,0.03156,0.75017,0.00205,0.04345,0.04955,0.00252,0.71960,0.05012,0.06183,0.05457,0.39021,0.04005,0.75365,0.56826,0.42361,0.56863,0.52911,0.25065,0.55939,0.03078,0.53748,0.57661
0.05009,0.70981,0.01166,0.67589,0.03194,0.01230,0.03332,0.71072,0.02879,0.00462,0.07342,0.38971,0.02285,0.03611,0.04335,0.03640,0.25820,0.03591,0.01697,0.03344,0.41266,0.03428,0.35788,0.35500,0.61573,0.38609,0.32962,0.50368,0.70978,0.03822,0.68550,0.57879
0.04837,0.26749,0.03947,0.69347,0.01991,0.04545,0.05122,0.52559,-0.01558,0.01177,0.01984,0.63236,0.04429,0.00921,0.05168,0.00600,0.66438,0.03292,0.00911,0.02557,0.42195,0.04116,0.43274,0.48899,0.72078,0.55917,0.36136,0.42229,0.66462,0.02867,0.47966,0.40929
0.03669,0.36102,0.04070,0.61703,0.01768,0.05322,0.01854,0.30353,0.02583,0.01155,-0.00973,0.27510,0.00329,0.02124,0.03062,0.01344,0.50475,-0.01312,0.05591,0.01718,0.37759,0.02935,0.38073,0.61459,0.40002,0.61882,0.31281,0.72508,0.36754,0.01842,0.45308,0.60291
0.02621,0.72335,0.05756,0.46328,0.02688,0.03726,0.01659,0.57605,0.05348,0.02264,0.01679,0.47295,0.00220,0.04399,0.04567,0.06207,0.28095,-0.00349,0.06181,0.01115,0.46195,0.01700,0.71498,0.27012,0.63028,0.35956,0.55338,0.51944,0.58343,0.02673,0.50269,0.50290
-0.00003,0.73442,0.02941,0.65470,0.01926,0.05119,0.06334,0.55386,0.04261,0.05725,0.05272,0.53749,0.02964,0.04879,0.04599,0.06005,0.48935,0.05691,0.05457,0.06156,0.51131,0.02777,0.74264,0.47963,0.30479,0.52876,0.43245,0.37845,0.58293,0.00162,0.54784,0.60867
-0.00585,0.55837,0.04909,0.70910,0.00748,0.05625,0.02607,0.63592,0.04144,0.01858,0.01968,0.43895,0.02419,0.05317,0.01874,0.00124,0.60431,0.03197,0.04381,0.07604,0.39782,0.04327,0.30946,0.58582,0.43063,0.75140,0.29302,0.70281,0.52184,0.03666,0.66847,0.28340
0.04752,0.70571,0.01888,0.40044,0.02941,0.03493,0.05355,0.65909,0.04653,0.01472,0.01312,0.51204,0.04756,0.02958,0.02279,0.03092,0.57706,0.01783,0.04591,0.00262,0.55419,0.05620,0.53947,0.31159,0.37062,0.63933,0.26573,0.54565,0.54282,0.02478,0.34856,0.50450
0.02718,0.63066,0.00432,0.70274,0.02697,-0.01196,0.01081,0.73062,0.06810,0.04087,0.00236,0.65772,0.02193,0.00679,0.02720,0.02613,0.66532,0.05061,0.04253,0.03593,0.28824,0.06151,0.73617,0.32100,0.69582,0.58509,0.52557,0.64396,0.32432,0.01543,0.31013,0.39629
0.11254,0.62395,0.03609,0.74683,0.02513,0.02690,0.04125,0.29627,0.04749,0.04845,0.00506,0.62916,0.03597,0.00403,0.03075,0.04329,0.27115,0.05363,0.01020,0.04473,0.71402,0.06746,0.28774,0.32960,0.32727,0.41396,0.68206,0.43610,0.54827,0.04620,0.46459,0.37442
0.02465,0.68506,0.01554,0.66957,0.05452,0.03369,0.07720,0.70585,0.00086,0.01343,0.04242,0.48520,0.02382,0.04102,0.02576,0.02726,0.40164,0.00782,0.02720,0.00881,0.54187,0.04786,0.27161,0.37348,0.48957,0.35068,0.60710,0.25764,0.56106,0.00598,0.36065,0.28690
0.00138,0.56806,0.07900,0.29213,0.05732,0.04231,0.01894,0.49407,-0.00160,-0.00758,0.05369,0.34589,0.08218,0.04127,0.04248,0.02094,0.29767,0.01963,0.07545,0.00002,0.41913,0.02663,0.29904,0.44986,0.26222,0.63339,0.58992,0.45774,0.70542,0.05080,0.32145,0.74978
0.03243,0.58092,-0.00457,0.31807,0.03025,0.01322,0.03710,0.37892,0.01975,0.03270,0.06154,0.32310,0.03600,0.06514,0.03545,0.04216,0.40835,0.00199,0.01309,0.05175,0.38288,0.00016,0.40800,0.59346,0.57255,0.56988,0.51624,0.47711,0.33751,0.04448,0.30103,0.46932
0.03401,0.61908,0.04599,0.71562,0.01516,0.00983,0.02692,0.35580,0.03669,0.03019,0.08139,0.43260,0.02753,0.01609,0.02960,0.01840,0.65323,0.01806,0.03254,0.07968,0.45428,0.01283,0.49966,0.59086,0.74851,0.51349,0.35592,0.44035,0.50309,0.03503,0.26740,0.49968
-0.00417,0.56324,0.03953,0.25345,0.03703,0.00699,0.03724,0.33385,0.03311,0.03998,0.01280,0.34853,0.04886,0.03132,0.00246,0.03922,0.54866,0.05721,0.07367,0.01970,0.35222,-0.00647,0.31809,0.59454,0.73243,0.58656,0.38524,0.37061,0.33419,0.07619,0.54675,0.44592
0.00262,0.74569,-0.00125,0.41739,-0.00321,0.03544,-0.00048,0.38419,0.02068,0.04064,-0.00202,0.29166,0.02193,-0.00223,0.03314,0.01358,0.38297,0.05751,0.03251,0.02428,0.52167,0.03550,0.64547,0.75965,0.66853,0.28752,0.36652,0.25263,0.37637,0.01268,0.65235,0.70457
0.02956,0.52490,0.06901,0.41574,0.08197,0.05193,0.03332,0.73855,0.03601,0.08548,0.02326,0.29157,0.03093,0.03256,0.07590,0.06450,0.31709,0.00802,0.06392,0.03570,0.50088,0.04648,0.52733,0.29423,0.34240,0.23562,0.69958,0.28944,0.31263,0.05881,0.41458,0.61604
-0.00309,0.45512,0.01362,0.46531,0.03563,0.05256,0.01492,0.30572,0.06348,0.04181,0.03320,0.70358,0.02082,0.06635,-0.00095,0.02268,0.43154,0.03380,0.00507,0.06008,0.41569,0.03087,0.51011,0.43975,0.51690,0.49743,0.68057,0.51557,0.69495,-0.01661,0.33399,0.41850
0.06994,0.33744,-0.01578,0.67459,0.01503,0.01319,0.02837,0.41457,0.03875,0.01871,0.03592,0.36466,0.07709,0.03146,0.03259,0.02222,0.56602,0.05360,-0.00855,-0.00066,0.52178,-0.01355,0.30740,0.49414,0.32453,0.42550,0.65400,0.53836,0.32515,0.02544,0.50184,0.41076
0.02897,0.38358,0.01630,0.53687,-0.00589,0.06112,0.04027,0.68052,0.05617,0.09242,0.05749,0.57071,0.08871,0.02589,0.05156,0.02230,0.72209,0.00921,-0.01898,0.00589,0.36845,0.00591,0.40598,0.71194,0.31570,0.26407,0.57188,0.67469,0.40175,0.00908,0.26708,0.55353
0.01889,0.75876,0.03067,0.74334,0.02042,0.01433,0.00454,0.58214,0.03538,0.02930,0.06945,0.52944,0.07388,0.01493,0.02704,-0.00158,0.53476,-0.00469,0.00805,0.00250,0.30710,-0.00024,0.30046,0.48523,0.36751,0.67759,0.28247,0.31632,0.35744,0.02614,0.53490,0.27111
0.00342,0.55955,0.04395,0.38703,-0.00561,0.02500,0.05755,0.34303,0.04737,0.01683,0.02315,0.60635,0.02082,0.02529,0.04620,0.03999,0.43510,0.01419,0.02202,0.01233,0.31815,0.04226,0.38274,0.61587,0.40149,0.30416,0.57967,0.43826,0.31028,0.03792,0.47146,0.53281
0.04187,0.33826,0.03070,0.46607,0.03644,-0.01732,0.03137,0.57032,0.03123,0.02152,0.01561,0.36182,0.02000,0.01190,0.03948,0.01731,0.45600,0.02673,0.04092,0.05666,0.49259,0.03360,0.32598,0.29074,0.33370,0.59267,0.36639,0.43541,0.72322,0.06242,0.57235,0.38429
0.03044,0.26387,0.05024,0.47757,0.03474,0.02324,0.01984,0.43401,0.05080,0.04904,-0.01237,0.68096,0.05596,0.02419,0.03949,0.03360,0.68917,0.04360,0.04637,0.04070,0.51718,0.04098,0.28505,0.31253,0.44542,0.24866,0.54368,0.42058,0.32509,0.05306,0.55270,0.66411
0.02535,0.48046,0.05654,0.33436,0.02915,0.03805,0.00596,0.57230,0.04063,0.01609,0.04004,0.43724,0.01520,0.03311,-0.03240,0.04329,0.29438,0.02420,-0.01005,0.00758,0.34941,0.01709,0.41266,0.62528,0.31686,0.47282,0.71187,0.40608,0.58953,0.02931,0.46533,0.48420
0.03192,0.61033,0.04878,0.46845,0.01309,0.04481,0.02254,0.22446,0.02860,0.02905,0.00267,0.50959,0.05350,0.04015,0.04292,0.04307,0.48421,0.01626,-0.01666,0.03532,0.69387,0.02647,0.42042,0.67903,0.34690,0.48053,0.55418,0.56305,0.65889,0.04590,0.57162,0.44607
0.03343,0.50770,0.00663,0.27695,0.00813,0.00063,0.02027,0.63724,0.04398,0.04503,0.02047,0.43047,0.05011,0.03488,0.05547,0.01075,0.47064,0.01935,0.06035,0.07049,0.69115,0.00637,0.37258,0.74225,0.53098,0.49351,0.47186,0.64301,0.35787,0.02362,0.59190,0.41700
0.03082,0.69689,0.06105,0.24309,0.05863,0.02840,0.02409,0.55250,0.05935,0.03575,-0.00754,0.21599,0.00845,0.04662,0.00853,0.03040,0.29006,0.02101,0.00954,-0.00866,0.39245,0.02991,0.24682,0.44362,0.60008,0.55589,0.28758,0.40383,0.39662,0.03326,0.27729,0.39756
0.05300,0.49984,0.06133,0.29342,0.04899,-0.00118,0.02324,0.32506,0.02731,0.03420,0.05065,0.45832,-0.01619,0.01035,0.02353,0.01074,0.36691,0.05278,0.01329,0.06946,0.32935,0.05216,0.45040,0.43902,0.43338,0.59311,0.61897,0.44301,0.61577,0.06026,0.44671,0.52784
0.00055,0.56377,0.03495,0.22144,0.03232,0.04962,0.02089,0.50889,0.03418,0.03372,0.05344,0.69399,0.02320,0.03119,0.02639,0.04513,0.49680,0.03270,0.01838,-0.00438,0.70994,-0.00177,0.52747,0.28434,0.67842,0.31405,0.59029,0.31230,0.66015,0.02563,0.30141,0.36125
0.01030,0.67357,0.02687,0.69824,0.01446,0.04508,0.04911,0.67507,0.01563,0.01503,0.00478,0.46507,0.02087,0.06291,0.03438,0.02795,0.24370,0.00720,0.03757,0.04594,0.56813,0.05991,0.74434,0.57447,0.63120,0.28459,0.25267,0.35024,0.29261,0.04952,0.32209,0.61284
0.04638,0.71801,0.03263,0.45165,0.02583,0.01119,0.00969,0.68623,0.01115,0.05804,0.04708,0.28723,0.02350,0.02410,0.04114,0.01300,0.58497,-0.00184,0.02593,0.03871,0.51627,0.05010,0.30600,0.51737,0.41495,0.71658,0.50003,0.65647,0.59178,-0.01353,0.46177,0.62837
0.02739,0.55391,0.02801,0.69945,0.00829,0.01500,0.04056,0.71315,0.05687,0.02584,0.04096,0.70660,0.02309,0.04116,0.05248,0.02714,0.28828,0.01664,-0.03970,0.01242,0.59627,0.05920,0.56303,0.58822,0.39281,0.55220,0.48771,0.46507,0.50194,0.02061,0.33866,0.53151
0.05914,0.39818,0.02377,0.46444,-0.00318,0.04324,0.04529,0.42435,0.03966,0.05614,-0.00118,0.57126,0.03082,0.04235,0.04442,0.01669,0.39891,0.02541,0.01311,0.00936,0.50544,0.01164,0.70223,0.67267,0.37745,0.50354,0.57704,0.58406,0.69194,0.03110,0.34735,0.48518
0.02936,0.59682,0.01560,0.44095,0.05183,0.05631,0.02358,0.19932,-0.00770,0.01371,0.00575,0.51513,0.00757,0.05429,0.01159,0.02780,0.71268,0.03922,0.05802,0.03221,0.32341,0.02304,0.49677,0.29798,0.75483,0.39497,0.28840,0.30540,0.73290,0.04028,0.46118,0.35043
0.01949,0.71183,0.04605,0.46961,0.01689,0.02288,0.04402,0.34766,0.05591,0.04935,0.01197,0.76024,0.01561,0.03047,0.03200,0.00483,0.29125,0.03425,0.04268,0.00715,0.31715,0.03883,0.62529,0.56094,0.39691,0.57427,0.74129,0.67524,0.60703,-0.00763,0.74159,0.44936
0.03193,0.44037,0.04669,0.38357,0.04667,0.03454,0.00365,0.52910,0.01495,0.05329,0.03595,0.41155,0.04359,0.07258,0.02076,0.03259,0.47900,0.03200,0.04687,0.07208,0.48449,0.02994,0.55584,0.60964,0.62491,0.65560,0.37801,0.51971,0.53563,0.04682,0.63599,0.26281
0.05699,0.38704,0.02863,0.47639,0.05271,0.02111,0.02489,0.68677,0.06332,0.06607,0.06022,0.72080,0.01069,0.02582,0.03470,0.01572,0.31568,0.04291,0.02591,0.04794,0.42991,0.02166,0.37034,0.33894,0.32241,0.63133,0.35349,0.26957,0.30664,0.00140,0.67408,0.48780
-0.01342,0.42800,0.01571,0.26712,0.02808,0.04934,0.01236,0.42774,0.07310,0.03452,0.01851,0.28022,0.05123,0.01720,0.04181,0.03754,0.64089,0.05003,0.03418,0.04710,0.75426,0.03111,0.51884,0.62397,0.62465,0.28536,0.64181,0.31204,0.72663,-0.00109,0.58496,0.30138
0.04208,0.40271,0.02953,0.62908,0.04132,0.02967,0.02410,0.65448,0.03648,0.00186,0.08580,0.34172,0.05000,0.00995,0.03711,0.06021,0.57476,0.02052,0.02397,0.05193,0.33679,0.04680,0.34408,0.47689,0.47757,0.60466,0.41260,0.38187,0.66658,0.03022,0.38868,0.69472
0.04581,0.33530,0.03444,0.57228,-0.00078,0.03501,0.02501,0.70372,0.05966,-0.01948,0.03599,0.60627,0.03984,0.02967,0.04840,0.04475,0.54929,0.02959,0.03054,0.00612,0.29663,0.01313,0.55645,0.58149,0.60525,0.38661,0.46836,0.25681,0.61204,0.04760,0.46549,0.59518
0.02046,0.55277,0.01087,0.37477,0.03459,0.06354,-0.00447,0.60642,0.05254,0.03259,0.02997,0.28543,0.01217,0.01692,0.01647,0.01315,0.45157,0.02965,-0.00659,0.02030,0.39281,0.02588,0.63756,0.49124,0.60260,0.65978,0.34156,0.28113,0.70432,0.02840,0.25616,0.37633
0.02347,0.26226,0.01749,0.67203,0.06289,0.01656,-0.00048,0.67388,0.04437,0.00544,0.02068,0.30357,0.03904,0.01106,0.02298,0.05214,0.30649,0.05079,0.01050,0.02886,0.46909,0.02854,0.49100,0.46843,0.53360,0.45714,0.68372,0.34943,0.25371,0.02827,0.53588,0.37498
0.05032,0.60317,0.04401,0.42392,0.01125,0.04549,0.03376,0.41191,0.05530,0.04799,0.04921,0.46379,0.02781,0.07153,0.04915,0.06653,0.26358,0.04850,-0.00400,0.01897,0.32524,0.01094,0.24184,0.54575,0.55865,0.67979,0.62155,0.72019,0.62673,-0.02846,0.56507,0.41567
0.06184,0.29214,0.02693,0.26679,0.03664,0.03782,0.05516,0.47635,0.05268,0.01519,0.02876,0.57521,0.03453,0.01105,0.02331,0.06068,0.29975,0.05236,0.01158,0.07727,0.72371,0.05732,0.55535,0.76236,0.43809,0.59368,0.72328,0.35196,0.74932,0.04135,0.72807,0.67285
0.03754,0.53900,0.04213,0.54695,0.02498,0.02892,0.01140,0.24325,0.06020,0.00844,0.03167,0.44193,0.04124,0.04825,0.03660,-0.00136,0.31445,0.02660,0.03020,0.04587,0.39978,0.02521,0.32122,0.52103,0.42129,0.73234,0.66280,0.56986,0.64560,0.03943,0.60706,0.69837
0.04568,0.64842,-0.00943,0.39201,0.07136,0.05780,0.04287,0.48381,0.05432,0.03007,0.03162,0.60118,0.01284,0.01599,0.03550,-0.00054,0.27031,0.05521,0.01834,0.00466,0.55439,0.05928,0.53786,0.67486,0.51214,0.71351,0.29343,0.68058,0.57373,0.04868,0.45729,0.44401
0.04267,0.73701,0.04923,0.48030,0.00488,0.02571,0.03030,0.56699,0.02985,-0.03015,0.06132,0.33850,0.00176,0.04377,0.00551,0.05761,0.51191,0.00919,0.06387,0.01602,0.57894,0.01320,0.65431,0.54804,0.44446,0.32958,0.55501,0.73723,0.45413,0.05951,0.28846,0.51999
0.05413,0.39645,0.06533,0.77360,0.01853,0.02303,0.06482,0.65978,0.02193,0.05218,-0.03318,0.23905,0.04471,0.04605,0.05183,0.01205,0.32563,0.03842,0.03820,0.04374,0.65195,0.06815,0.65009,0.37352,0.56625,0.46339,0.33831,0.32979,0.64162,-0.00024,0.37401,0.73815
0.00544,0.40650,-0.01722,0.67048,0.02042,0.05221,0.04556,0.27372,0.00279,0.06427,0.06404,0.56046,0.06406,-0.02283,0.07527,0.02266,0.33553,0.06041,0.01947,0.03353,0.67594,0.03215,0.64940,0.03759,0.64327,0.51347,0.53121,0.59644,0.53937,0.05513,0.44155,0.36451
0.00876,0.65560,0.06215,0.43773,0.03239,0.01932,0.03097,0.50863,0.08313,0.01440,0.00640,0.46838,0.02019,0.03030,0.03658,0.03087,0.36669,0.00807,0.03722,0.08339,0.54769,0.02515,0.75405,0.03438,0.57689,0.58361,0.64787,0.29096,0.66235,0.00467,0.56443,0.53505
0.00943,0.41930,0.02063,0.68604,0.00148,0.03517,0.03694,0.68263,0.03736,0.01051,0.00673,0.60857,0.02114,0.02419,0.02238,0.04335,0.29071,0.04445,0.02560,0.03422,0.59095,0.04278,0.70402,0.06843,0.44648,0.26928,0.35284,0.73263,0.62733,0.04007,0.56321,0.57269
0.03458,0.50433,0.04353,0.48138,-0.01038,0.04765,0.03039,0.48336,0.00950,0.04522,0.05055,0.70898,0.02609,0.03877,0.06575,0.02550,0.34803,0.02714,0.01978,0.03796,0.48777,0.06342,0.45825,0.04361,0.26405,0.42983,0.45550,0.68676,0.27525,0.01009,0.39150,0.29864
0.01109,0.64094,-0.01319,0.55309,0.03583,0.01252,0.01137,0.38967,0.02246,0.05941,0.02720,0.35569,0.07790,-0.00173,0.05546,0.03960,0.63573,0.02707,0.04855,0.01701,0.62833,0.01326,0.42371,0.03952,0.51921,0.65331,0.75473,0.69817,0.50104,0.02108,0.47960,0.50016
0.05169,0.58979,0.02242,0.46661,0.00904,0.05553,0.05010,0.23722,0.03982,0.05945,0.06109,0.28692,0.02732,-0.01415,0.01379,0.01978,0.66240,0.07039,-0.00550,0.03782,0.31465,0.04770,0.43190,0.05704,0.34928,0.47219,0.61202,0.41278,0.41016,0.04248,0.43344,0.69135
0.01388,0.45600,0.01660,0.71435,0.03607,0.00389,0.02404,0.35222,0.05103,0.03133,0.00336,0.39904,0.02808,0.04803,0.07011,0.02404,0.43731,0.04026,0.05077,-0.00861,0.52489,0.07816,0.32159,0.10624,0.42870,0.70073,0.27264,0.34714,0.52747,0.01841,0.52466,0.69330
0.03101,0.66786,0.01593,0.39926,0.04836,0.04105,0.00314,0.46956,0.07862,0.03489,0.04287,0.41151,0.03221,0.02579,0.04960,0.03294,0.54531,0.07315,0.03138,0.02591,0.24713,0.03948,0.66575,-0.00078,0.54576,0.44219,0.46472,0.60665,0.41968,0.03721,0.63180,0.34514
0.06007,0.39957,0.01376,0.56682,0.05365,0.03071,0.01468,0.61428,0.04902,0.05231,0.02556,0.58031,0.01775,-0.00108,0.04996,0.01230,0.63768,0.04255,0.05176,0.00418,0.29522,0.02476,0.64127,-0.01664,0.55736,0.59419,0.70293,0.61271,0.49564,0.02827,0.29375,0.69915
0.01057,0.33413,-0.00524,0.30592,0.02189,0.04884,0.00572,0.69129,0.03123,0.02308,0.04994,0.39597,0.02555,-0.01363,0.01689,0.04243,0.48592,0.00428,0.02437,0.03686,0.59338,0.02028,0.44092,0.00531,0.43140,0.63923,0.33734,0.70448,0.48488,0.02327,0.67718,0.26245
0.04676,0.30870,0.04521,0.29050,0.01603,0.01349,0.01616,0.58572,0.05314,0.01088,0.03921,0.63183,0.05200,0.01993,0.03472,0.01810,0.52526,0.06253,0.03451,0.01349,0.34280,0.04203,0.71113,0.01602,0.24845,0.30033,0.57878,0.37942,0.46875,0.02693,0.64422,0.57891
0.03430,0.56965,0.01389,0.29467,0.03331,-0.00429,0.02129,0.36955,0.00981,0.02991,0.04353,0.69587,0.00670,0.02657,0.00305,0.01577,0.37842,0.04831,0.00902,0.05358,0.39148,0.05404,0.59180,0.01535,0.50321,0.73774,0.24732,0.40277,0.71272,0.01551,0.31004,0.54853
0.02915,0.57079,0.01145,0.67039,0.04890,0.01026,0.03546,0.73869,0.03437,0.02499,0.03074,0.32855,0.01709,0.01148,0.04177,0.03314,0.35843,0.01564,0.04461,0.04862,0.51867,0.03274,0.29925,0.04428,0.28028,0.70568,0.56208,0.70239,0.47110,0.06635,0.44994,0.41357
0.01975,0.37430,-0.00199,0.48593,0.07458,0.01149,0.02974,0.41655,0.05608,0.00624,0.05617,0.62440,0.02699,0.05142,0.04171,-0.00172,0.77605,0.01055,0.05366,0.01125,0.54775,0.00567,0.67913,0.01714,0.33825,0.48308,0.47239,0.44647,0.44372,0.01594,0.69539,0.54851
0.05127,0.49199,0.04994,0.60488,0.03131,-0.00626,0.05729,0.58630,0.02232,-0.00321,0.02250,0.45057,0.01530,0.05400,0.01848,0.04636,0.56694,-0.00339,0.02399,0.03914,0.39635,0.05725,0.62054,0.01961,0.65055,0.60095,0.40968,0.55581,0.51283,0.01720,0.71105,0.66193
0.02625,0.57131,0.02294,0.46596,0.04122,0.02208,0.04159,0.58520,0.02802,0.03170,0.03151,0.59247,0.03544,0.02496,0.05983,0.04132,0.65483,0.01320,0.02470,0.05259,0.47516,0.06632,0.69761,0.01359,0.34126,0.67533,0.55316,0.48833,0.39972,-0.03570,0.60659,0.64032
0.04318,0.33826,-0.00597,0.52506,0.03095,0.04157,0.02676,0.47527,0.02490,0.00911,0.01258,0.24328,0.01806,-0.01866,0.03807,0.03647,0.61108,0.04649,0.02753,0.03086,0.43803,0.01785,0.62707,0.02421,0.43327,0.76996,0.42536,0.49694,0.43179,0.02050,0.51810,0.36520
0.05332,0.52579,0.02732,0.73066,0.00709,0.03425,0.05482,0.37037,0.03341,0.01759,0.05658,0.72682,0.02684,-0.01851,0.06060,0.00648,0.40554,0.00393,0.03042,0.02279,0.44957,0.01267,0.63245,-0.00872,0.66494,0.65025,0.45385,0.65162,0.62051,0.01044,0.37226,0.31478
0.04985,0.63255,0.03528,0.40600,0.01461,0.08924,0.02605,0.46683,0.03042,0.05848,0.03197,0.29438,0.00002,0.03429,0.03544,0.06457,0.72889,0.01087,0.03406,0.02558,0.49246,0.01764,0.30275,0.01397,0.28220,0.27121,0.27939,0.35875,0.39191,0.02385,0.33979,0.36694
0.04472,0.38168,0.06724,0.75316,0.02531,0.03232,0.01472,0.45949,0.01219,-0.00823,0.05020,0.26483,0.04269,-0.00006,-0.01268,0.02144,0.36863,0.02983,0.03901,0.01311,0.39218,0.01169,0.60318,0.02217,0.47377,0.51578,0.72624,0.53987,0.38974,0.07181,0.57765,0.29447
0.03379,0.28056,0.00162,0.47496,0.01362,0.03483,-0.00083,0.43248,0.05400,-0.00796,0.02472,0.63614,0.01500,0.01857,0.06322,0.04547,0.36868,0.00296,0.02110,0.06257,0.27304,0.05346,0.42804,0.05129,0.44487,0.45257,0.26729,0.28058,0.69127,0.04553,0.28177,0.58839
0.03336,0.35902,0.05351,0.47965,0.04910,-0.00349,-0.01828,0.69654,0.05424,0.06788,0.03177,0.53147,0.00507,0.00557,0.01055,0.04791,0.48776,0.02177,0.04646,0.02910,0.44919,0.03201,0.62225,0.04818,0.65686,0.35083,0.37548,0.48373,0.66157,0.01985,0.56400,0.41206
0.03315,0.53204,0.00289,0.50777,0.05293,0.02396,0.05056,0.30079,-0.01569,0.02001,-0.01105,0.63120,0.03447,0.03594,0.02793,0.03141,0.39407,0.00804,0.03322,0.01551,0.53313,0.06070,0.59151,0.00696,0.36921,0.40191,0.46918,0.52877,0.59252,0.01323,0.45596,0.46533
0.06483,0.47862,0.00230,0.49151,0.04489,0.06455,0.02315,0.36403,0.03856,0.01346,0.04942,0.73301,-0.00098,0.01369,-0.00473,0.06343,0.33830,0.04939,0.04882,0.03706,0.71426,0.05815,0.68637,0.01930,0.45432,0.36182,0.69379,0.32616,0.40112,0.03368,0.56942,0.38399
0.06993,0.69128,-0.01387,0.41089,0.03436,0.00027,0.02084,0.48509,0.02457,0.04041,0.02499,0.72046,0.08038,0.02374,-0.00029,0.04858,0.51120,0.01036,0.06626,0.05189,0.33444,0.03732,0.74491,0.07117,0.57420,0.71569,0.62473,0.46479,0.46755,0.03508,0.35384,0.64311
0.00659,0.32216,0.01028,0.45099,0.01090,0.04427,0.00871,0.25876,0.04101,0.03065,0.03798,0.59390,0.03597,0.03528,0.01540,0.06335,0.37684,0.04106,0.02777,0.01580,0.67334,0.06813,0.40269,0.04528,0.39447,0.59779,0.24436,0.38882,0.53342,0.01055,0.71050,0.69992
0.04088,0.59632,0.03909,0.37944,0.05046,0.03840,0.01359,0.58617,0.02494,0.01854,-0.00677,0.68483,0.04819,0.04599,0.06936,0.03077,0.60303,0.04793,0.04244,0.02360,0.58107,0.04675,0.34623,0.03406,0.55357,0.32517,0.47128,0.49824,0.39323,0.04203,0.43277,0.67299
0.08805,0.38934,0.05158,0.30579,-0.00050,0.01702,0.04854,0.75240,0.07179,0.00564,0.01039,0.50418,0.04081,0.03719,0.02453,0.05614,0.53708,0.07289,0.01862,0.05373,0.43531,0.00969,0.64776,0.02087,0.38917,0.55775,0.27339,0.73777,0.55855,-0.01019,0.27567,0.46714
0.03360,0.58320,0.04926,0.37186,0.03980,0.03724,0.01868,0.35247,0.08348,0.02833,0.02195,0.35481,0.03731,0.02415,0.04004,0.02771,0.66451,0.01108,0.00786,0.03529,0.57131,0.03754,0.30643,0.02706,0.72080,0.44451,0.44549,0.61562,0.26718,0.04743,0.29429,0.63936
0.03268,0.23534,0.05258,0.55748,0.02214,0.02421,0.04618,0.37892,-0.00978,0.03885,0.02098,0.70502,0.02046,0.05001,0.01734,0.02116,0.73112,0.01750,0.02868,0.04586,0.53708,0.07582,0.60936,0.00913,0.30707,0.42318,0.36651,0.26622,0.38340,0.02615,0.39847,0.25723
0.03638,0.34366,0.00868,0.56910,0.04458,0.05417,0.01213,0.30084,0.01654,0.02852,0.01095,0.40980,-0.00507,0.04399,0.02956,0.01946,0.71008,0.01608,0.05100,0.03130,0.66306,0.01362,0.67290,0.03563,0.56399,0.58556,0.70819,0.61089,0.59584,0.09031,0.70674,0.27781
0.04669,0.48459,0.03800,0.35647,0.03658,0.01551,0.03374,0.60456,0.03687,0.01727,0.05939,0.34877,0.01950,0.02751,0.02836,0.02741,0.50384,0.05901,-0.01098,0.03796,0.58554,0.02277,0.50178,-0.00852,0.28211,0.64909,0.67185,0.46589,0.49763,0.03277,0.28209,0.53771
0.02764,0.47813,0.02170,0.26290,0.02690,0.04953,0.02435,0.41976,0.04616,-0.00495,0.02628,0.72416,0.03710,0.03514,0.00937,-0.01878,0.33198,0.04049,-0.01654,0.03317,0.25814,0.02568,0.49698,0.01006,0.72455,0.44407,0.37238,0.68965,0.35451,0.04642,0.41875,0.43432
0.02888,0.32031,0.02403,0.58925,0.04475,0.01182,0.04814,0.56628,0.01861,0.03065,-0.03111,0.45494,0.04546,0.06954,0.03098,0.04801,0.48860,0.03511,0.05291,0.03964,0.33351,0.02602,0.29315,0.05123,0.27900,0.55143,0.29756,0.58161,0.53007,0.03612,0.42731,0.49544
