emg0,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,imu2_ax,imu2_ay,imu2_az,imu2_gx,imu2_gy,imu2_gz
0.04075,1.46254,0.36602,9.70832,0.21900,-0.01317,-0.00982,-4.25107,0.34746,8.80966,0.18272,-0.02610,-0.02374
0.05105,1.47539,0.35128,9.67787,0.21468,-0.01406,0.01973,-4.25151,0.33148,8.83052,0.18155,0.01339,0.01692
0.02927,1.45238,0.38732,9.66944,0.20653,-0.03145,-0.00759,-4.25513,0.32468,8.79340,0.17906,0.00246,0.01777
0.03403,1.45809,0.39840,9.72521,0.17046,0.00883,-0.03448,-4.26382,0.35158,8.84391,0.16961,-0.01888,0.01538
0.01323,1.45189,0.37845,9.71547,0.18741,-0.03888,0.00623,-4.26430,0.34274,8.88522,0.16208,0.00130,-0.00700
0.07630,1.46762,0.37592,9.70065,0.15882,0.02575,-0.02867,-4.28436,0.33506,8.83756,0.16811,-0.01703,-0.00896
0.04874,1.44860,0.37305,9.68522,0.18901,-0.00839,0.00826,-4.27463,0.32859,8.82567,0.18753,-0.02235,-0.00021
0.00084,1.47104,0.39502,9.72514,0.19102,0.01071,0.01030,-4.26826,0.34617,8.85041,0.18052,0.03483,-0.04619
0.01367,1.45907,0.39435,9.71443,0.19360,0.00183,-0.03671,-4.27065,0.35435,8.78891,0.18565,-0.00578,-0.01930
0.06030,1.46449,0.37792,9.70883,0.19462,-0.01146,-0.03325,-4.27677,0.35044,8.79018,0.21249,0.02694,0.01456
0.00928,1.45840,0.38827,9.70654,0.16390,-0.02118,-0.01755,-4.27597,0.37893,8.81795,0.19837,-0.01780,-0.03342
0.06560,1.46632,0.40268,9.71584,0.15838,0.00154,0.02307,-4.26340,0.36199,8.83294,0.18037,-0.00499,0.01935
0.04571,1.46741,0.38259,9.69125,0.16479,0.00192,0.01541,-4.27691,0.34013,8.84231,0.18540,0.00134,0.01435
0.02204,1.46047,0.39713,9.72031,0.19985,-0.00454,0.00280,-4.23721,0.37987,8.77881,0.19837,-0.00898,-0.01013
0.04968,1.44559,0.38699,9.70031,0.23758,-0.00795,0.02893,-4.26354,0.35329,8.82298,0.18933,-0.00032,0.01302
0.04397,1.47689,0.39059,9.71446,0.20377,-0.00980,-0.01967,-4.27995,0.35773,8.79625,0.16733,0.02344,-0.01165
0.05472,1.46924,0.39616,9.72524,0.22120,-0.01967,-0.02147,-4.27798,0.36792,8.82625,0.15280,-0.00121,-0.00487
0.05578,1.46491,0.40775,9.70108,0.18435,-0.01009,-0.03635,-4.26569,0.35104,8.83435,0.17998,-0.02195,0.00125
0.09362,1.46948,0.40960,9.64395,0.22182,-0.00329,0.00182,-4.28611,0.37248,8.79462,0.18723,-0.00532,-0.00464
0.04297,1.46236,0.40214,9.66629,0.18773,-0.03109,0.01159,-4.26012,0.36500,8.82781,0.20696,0.00151,-0.02180
0.06626,1.47487,0.39344,9.67429,0.22405,0.03201,0.01311,-4.24950,0.38681,8.78799,0.19075,0.00963,0.01050
0.03165,1.47354,0.40819,9.68447,0.17654,0.02901,-0.03094,-4.27930,0.35966,8.81187,0.20415,0.03365,0.00155
0.04569,1.47132,0.40099,9.65577,0.18307,0.02556,0.01037,-4.25889,0.37531,8.78798,0.18229,-0.00549,-0.02751
0.02096,1.46228,0.40572,9.69128,0.16156,-0.02599,0.00570,-4.26805,0.36198,8.82349,0.12958,0.01735,-0.01955
0.02469,1.46961,0.40328,9.69153,0.19681,0.01301,-0.00396,-4.24609,0.37070,8.81442,0.17826,0.00465,0.00308
0.01504,1.45812,0.42066,9.68570,0.17373,-0.01123,0.00179,-4.27943,0.38567,8.84788,0.22746,0.00311,0.00436
0.03554,1.45877,0.42342,9.67810,0.20372,0.01958,0.01661,-4.24320,0.37699,8.82387,0.15998,0.00597,0.00882
0.02398,1.45703,0.43260,9.69536,0.18557,-0.02684,0.00664,-4.25287,0.38878,8.84662,0.19128,0.00514,0.00813
0.02697,1.46797,0.39819,9.68836,0.17340,-0.01936,0.00177,-4.26495,0.38540,8.80954,0.21695,-0.01621,-0.00145
0.00953,1.47063,0.42463,9.70905,0.13823,-0.00222,0.00037,-4.26733,0.39065,8.87732,0.20489,0.01534,-0.03008
0.03361,1.44498,0.42481,9.70084,0.18440,-0.00282,-0.00762,-4.26120,0.37051,8.80743,0.20691,0.02528,0.02984
0.01992,1.45967,0.44187,9.69727,0.16482,0.01175,0.02509,-4.26536,0.39258,8.81317,0.17199,0.03755,0.02531
0.04880,1.47131,0.43281,9.66146,0.23900,0.00802,0.03241,-4.24888,0.39249,8.80817,0.17703,-0.00243,0.00920
0.03443,1.48514,0.44390,9.64642,0.17603,0.03044,0.01957,-4.27687,0.38718,8.82555,0.17007,-0.01942,-0.01539
0.00645,1.46738,0.45011,9.65155,0.18167,-0.00927,-0.07311,-4.25850,0.40124,8.81182,0.18377,0.02191,0.03290
0.03307,1.45094,0.40872,9.69977,0.18501,0.01626,0.00337,-4.26400,0.38868,8.81912,0.18871,-0.02688,0.01860
0.06918,1.45903,0.43967,9.68540,0.16118,-0.02031,0.00921,-4.26224,0.39135,8.83742,0.16328,-0.00599,-0.00615
0.06388,1.46989,0.44115,9.71015,0.18196,-0.00196,0.01274,-4.26732,0.39496,8.83554,0.19124,-0.00095,-0.02325
0.04520,1.46736,0.43745,9.68937,0.19001,0.01354,0.00355,-4.26630,0.39046,8.82262,0.17817,0.03058,-0.01214
0.02678,1.47803,0.43917,9.65867,0.17123,0.01017,-0.00005,-4.25390,0.41179,8.87362,0.19356,0.01162,-0.01591
0.01184,1.45266,0.44812,9.70772,0.21645,-0.01330,-0.02145,-4.27308,0.40361,8.79240,0.18459,-0.02768,-0.01907
0.05313,1.45667,0.47097,9.73534,0.17180,0.01685,-0.01873,-4.27468,0.40387,8.82440,0.19276,0.03240,-0.01745
0.01394,1.46455,0.44425,9.69972,0.21746,0.02169,0.00794,-4.26822,0.42157,8.84762,0.17403,0.02679,-0.01806
0.01624,1.44911,0.44590,9.70631,0.18230,0.01276,-0.00220,-4.26820,0.42556,8.84298,0.18771,-0.00663,0.01322
0.04469,1.46764,0.46065,9.67999,0.18619,0.02642,-0.01136,-4.28613,0.40267,8.82867,0.19281,0.00230,0.02672
0.06810,1.47176,0.43509,9.68091,0.18411,-0.04498,-0.00198,-4.27391,0.39965,8.79583,0.16679,0.01115,-0.00226
0.05732,1.47550,0.44763,9.68930,0.18488,0.01767,0.00944,-4.26160,0.42327,8.80897,0.19231,0.01617,0.01352
0.04058,1.47429,0.45416,9.69405,0.19372,0.00663,-0.04857,-4.27553,0.40989,8.79470,0.17698,0.02605,-0.01064
0.05678,1.46452,0.46976,9.69249,0.19387,-0.00618,0.02192,-4.26480,0.41597,8.82963,0.18228,0.00195,0.02209
0.04378,1.46362,0.45749,9.68358,0.15353,0.02578,0.05122,-4.25564,0.42772,8.84241,0.17661,-0.00612,0.00833
0.03240,1.47827,0.45040,9.70567,0.15601,0.01433,0.00589,-4.24888,0.43484,8.79556,0.18657,-0.01729,-0.00818
-0.02833,1.46844,0.46548,9.63385,0.20801,0.01011,-0.01353,-4.26598,0.41732,8.81047,0.17364,0.02350,0.00101
0.02778,1.46117,0.46094,9.66570,0.19479,0.01178,-0.01955,-4.27076,0.41072,8.82449,0.20922,0.04147,0.00143
-0.01446,1.44210,0.47038,9.64239,0.22240,-0.03871,-0.00229,-4.26986,0.41313,8.80489,0.21103,-0.00932,0.00675
0.06869,1.46341,0.45806,9.67373,0.22518,-0.00054,-0.03681,-4.25999,0.42254,8.85094,0.14896,0.00628,-0.01375
0.01178,1.46423,0.46976,9.69805,0.18455,-0.02352,-0.00152,-4.27543,0.42678,8.83205,0.19766,0.02401,-0.02755
0.01689,1.47575,0.46880,9.66902,0.19161,0.00791,0.03023,-4.25783,0.42057,8.82929,0.18465,-0.01872,-0.01628
0.04064,1.48041,0.46852,9.68569,0.20211,0.01420,-0.03101,-4.25434,0.43852,8.80977,0.18659,-0.02339,-0.00767
0.05863,1.46622,0.47382,9.70252,0.17041,-0.03165,-0.03995,-4.26707,0.43638,8.79277,0.17013,-0.00284,0.00787
0.02126,1.44939,0.48614,9.72669,0.19042,0.02557,-0.05754,-4.26455,0.43785,8.83524,0.17401,-0.00896,-0.01346
0.05456,1.48437,0.48413,9.70185,0.17362,0.03062,-0.00180,-4.26717,0.44515,8.81491,0.21208,0.01910,0.01371
0.03044,1.46704,0.48192,9.68506,0.17700,-0.03545,0.01233,-4.28282,0.42034,8.83088,0.18859,-0.00769,0.04658
0.04112,1.46046,0.48382,9.69432,0.17367,-0.03084,-0.01896,-4.27300,0.43141,8.80563,0.18772,-0.00924,-0.01354
0.02834,1.46756,0.45842,9.67665,0.16056,0.00005,-0.00647,-4.27156,0.43881,8.79937,0.15492,-0.02435,-0.02802
0.02304,1.46702,0.48882,9.69710,0.17274,0.00544,-0.03074,-4.26996,0.46306,8.82880,0.15783,-0.01072,0.01266
-0.00566,1.47328,0.49423,9.68976,0.15424,-0.04727,0.00965,-4.26515,0.44376,8.81875,0.17683,-0.04083,-0.03626
0.04325,1.45668,0.49715,9.66924,0.20101,-0.00116,-0.01012,-4.26671,0.44686,8.83945,0.18902,0.02155,-0.03487
0.06138,1.48386,0.49007,9.65886,0.17710,-0.00401,-0.01868,-4.27901,0.46169,8.81870,0.18581,-0.01728,-0.02421
0.02702,1.46085,0.50947,9.65125,0.20533,0.03177,-0.00431,-4.26525,0.46079,8.82092,0.18793,-0.02524,0.00887
0.02227,1.48381,0.49513,9.67956,0.16868,-0.02824,0.01182,-4.26651,0.46832,8.83833,0.17602,-0.00037,-0.04098
0.00502,1.48067,0.50591,9.65122,0.19459,-0.01776,0.04583,-4.26638,0.45242,8.84052,0.23514,-0.00648,-0.02027
0.01433,1.47675,0.51266,9.67813,0.15627,-0.02921,-0.02744,-4.27430,0.44826,8.83634,0.16707,0.00053,0.00282
0.04045,1.45247,0.50498,9.65289,0.17988,0.01318,0.01152,-4.25935,0.46403,8.83157,0.16175,0.02728,-0.01885
0.01759,1.46426,0.49279,9.66379,0.14496,0.00945,-0.01107,-4.27123,0.45405,8.80464,0.21862,0.01175,-0.01097
0.02614,1.49773,0.48339,9.68904,0.16760,-0.01073,0.01699,-4.26924,0.45723,8.83968,0.18414,-0.04432,0.01925
0.03345,1.45493,0.50735,9.69053,0.17562,-0.02848,-0.01865,-4.27156,0.45875,8.81395,0.19449,0.01738,-0.02267
0.04634,1.45569,0.50689,9.70613,0.20567,0.02889,-0.03006,-4.26052,0.47749,8.81939,0.16592,0.01039,0.01188
0.04286,1.47264,0.50843,9.69695,0.16584,-0.02336,0.02765,-4.26667,0.45052,8.85471,0.18455,-0.03181,0.00378
0.00443,1.46670,0.50932,9.69003,0.19409,0.01987,0.01661,-4.28428,0.45475,8.82085,0.17337,0.00322,0.02447
0.03289,1.46728,0.50094,9.63085,0.17568,0.01006,-0.00796,-4.27542,0.46438,8.84104,0.19146,-0.00001,0.00288
0.02482,1.47073,0.50896,9.68731,0.19247,-0.01172,-0.01696,-4.25332,0.47678,8.81686,0.17607,0.00540,-0.01115
0.02236,1.46266,0.49575,9.67024,0.17277,-0.00234,-0.00437,-4.26887,0.49083,8.80117,0.18261,-0.00535,-0.01125
0.04235,1.44896,0.51570,9.70452,0.20960,0.00388,0.01737,-4.28185,0.45719,8.82509,0.18306,-0.05011,-0.01832
0.06255,1.46593,0.51939,9.69644,0.21279,-0.00952,0.01970,-4.26799,0.46005,8.83812,0.16958,-0.00814,0.01300
0.05574,1.47325,0.53844,9.69242,0.17435,-0.00190,0.00578,-4.26078,0.45783,8.84262,0.17241,0.00376,0.01158
0.04787,1.46880,0.52538,9.68857,0.14753,0.01401,-0.02543,-4.28065,0.47591,8.82992,0.18359,0.01782,0.02986
0.03404,1.45952,0.51883,9.72268,0.16450,0.01439,0.01218,-4.26576,0.48506,8.83326,0.17342,-0.00646,0.00779
0.00603,1.47037,0.53459,9.71078,0.17913,-0.00854,-0.00275,-4.25921,0.47731,8.81357,0.17115,0.00336,-0.00622
0.04621,1.45793,0.53960,9.66296,0.21731,-0.01714,0.03972,-4.25603,0.46360,8.83197,0.20859,-0.01965,0.01548
0.01497,1.47356,0.54625,9.70351,0.22613,-0.01018,0.00996,-4.25324,0.49346,8.82892,0.19901,-0.05210,0.01928
0.05665,1.46623,0.51545,9.67267,0.18604,-0.01772,0.03828,-4.25931,0.47294,8.80184,0.20301,-0.00149,-0.00444
0.01980,1.47682,0.54356,9.70851,0.18405,-0.00825,-0.00217,-4.26306,0.48179,8.80599,0.19733,0.05188,0.01605
0.02255,1.46821,0.52477,9.69395,0.17112,0.01098,0.01885,-4.24944,0.47846,8.81442,0.21167,-0.00380,-0.00308
0.06570,1.48183,0.53836,9.65990,0.18438,-0.00047,0.00142,-4.26738,0.45629,8.82075,0.14657,0.00599,0.00082
0.01326,1.46143,0.55649,9.67529,0.17529,-0.00677,0.00587,-4.28847,0.49377,8.77238,0.19614,-0.00996,0.01516
0.03532,1.47296,0.54114,9.69972,0.17423,0.00481,0.01272,-4.26096,0.49165,8.81610,0.18974,0.01590,-0.04047
0.00915,1.48836,0.55712,9.71193,0.18791,0.01795,-0.01508,-4.25300,0.49876,8.81102,0.16563,0.01334,-0.02415
0.02726,1.46769,0.54953,9.68673,0.17227,0.02041,0.03317,-4.27171,0.49835,8.81736,0.18626,-0.01795,-0.00430
0.00944,1.46255,0.55854,9.71079,0.19321,-0.03245,0.03469,-4.25593,0.51258,8.83174,0.18534,-0.01998,0.02301
0.01836,1.47077,0.54527,9.68549,0.20855,0.00734,0.02170,-4.27050,0.50692,8.84265,0.22191,-0.02006,0.01793
0.02464,1.45598,0.55603,9.67372,0.19416,-0.00080,0.01351,-4.25959,0.50597,8.82588,0.17068,0.00168,-0.03901
0.06870,1.46467,0.55902,9.67244,0.16437,0.01325,-0.00752,-4.24967,0.51429,8.80647,0.14501,-0.01949,0.00982
0.06366,1.46814,0.56112,9.71172,0.16960,-0.00326,0.01120,-4.27264,0.50849,8.84820,0.21338,0.01178,0.01194
0.01012,1.46390,0.56976,9.70090,0.20536,0.01164,0.00904,-4.26046,0.49433,8.77728,0.20107,-0.01064,0.00266
0.04809,1.46440,0.55465,9.64431,0.19009,0.00727,-0.03013,-4.27141,0.50560,8.85463,0.16495,0.04177,0.00685
0.01124,1.47432,0.55589,9.66134,0.17883,-0.02577,0.01184,-4.26383,0.50189,8.82251,0.19915,0.01284,0.02340
0.02027,1.47345,0.55678,9.67909,0.16793,0.02678,-0.02569,-4.28890,0.50612,8.85965,0.17313,0.02048,0.00699
-0.00094,1.47197,0.55015,9.70093,0.18196,-0.03281,0.01365,-4.25535,0.52421,8.84226,0.18765,-0.00829,0.00619
0.04092,1.47342,0.56652,9.71755,0.20804,-0.02313,0.02325,-4.26061,0.51550,8.82877,0.19247,0.01698,0.00077
0.00090,1.47260,0.54235,9.65548,0.20370,0.02172,-0.00152,-4.27313,0.51216,8.82112,0.14376,-0.00530,-0.00693
0.04737,1.45875,0.56527,9.69958,0.16085,-0.01195,0.00646,-4.28026,0.51026,8.80173,0.19550,-0.01887,0.01339
0.03794,1.47045,0.56028,9.71045,0.14139,-0.00846,0.01006,-4.24965,0.52526,8.81587,0.18177,0.00091,0.00784
0.04927,1.46955,0.56546,9.69280,0.17698,-0.00732,-0.00662,-4.25635,0.53059,8.83201,0.18326,0.00145,0.04959
0.05796,1.47314,0.58090,9.70264,0.18952,-0.03672,0.02660,-4.26721,0.50192,8.86932,0.20326,0.01366,-0.01449
-0.02519,1.46218,0.58665,9.68456,0.18648,0.01223,-0.00116,-4.26270,0.52916,8.79188,0.20349,-0.02336,0.01107
0.05959,1.46465,0.57628,9.70832,0.17407,-0.00183,0.00865,-4.27200,0.52618,8.82065,0.19347,-0.02500,0.03488
0.03504,1.46263,0.58210,9.70296,0.20397,-0.01495,-0.02066,-4.26548,0.52787,8.81525,0.19338,-0.01061,-0.00011
0.05034,1.47373,0.58126,9.67571,0.18803,-0.00856,0.01610,-4.27777,0.52650,8.85565,0.18426,-0.02764,0.00097
0.01675,1.47203,0.58687,9.67135,0.18801,0.01683,0.00108,-4.27100,0.52189,8.81787,0.16506,0.02878,0.00674
0.00406,1.46554,0.59558,9.69436,0.18449,0.02421,-0.02447,-4.27190,0.53576,8.82337,0.17560,-0.00542,-0.00212
0.04686,1.47665,0.58358,9.66657,0.15274,-0.04562,0.01819,-4.26683,0.52311,8.81724,0.20192,-0.01509,0.01161
0.02243,1.46442,0.59483,9.67908,0.18271,0.00786,-0.02520,-4.26473,0.54594,8.81567,0.20570,-0.01305,0.03645
0.03270,1.45768,0.56391,9.69578,0.16871,-0.00227,-0.01936,-4.26433,0.52658,8.83480,0.15691,0.00874,0.02540
-0.00957,1.45636,0.59551,9.67340,0.16670,0.00257,0.02527,-4.25762,0.51296,8.84381,0.19661,0.00631,-0.00576
-0.00106,1.46448,0.59496,9.68326,0.14109,0.01328,0.01919,-4.25033,0.55072,8.81863,0.16890,0.02667,-0.02245
-0.00427,1.46416,0.60042,9.64649,0.20629,0.04193,0.00889,-4.26597,0.54779,8.81460,0.20546,-0.01376,-0.00080
0.00868,1.45431,0.60518,9.68441,0.17181,-0.03984,0.03385,-4.25107,0.54454,8.82837,0.15114,0.02109,0.02433
0.02310,1.45306,0.58558,9.65389,0.19305,-0.01273,0.00590,-4.26608,0.52858,8.81886,0.17872,-0.01333,0.00248
0.01510,1.48324,0.59359,9.65232,0.20051,-0.01741,-0.02007,-4.26584,0.54475,8.79917,0.20211,-0.00064,0.02953
0.02817,1.47813,0.61478,9.67886,0.17791,-0.01536,-0.02056,-4.26541,0.52988,8.79699,0.17878,-0.00082,-0.00485
0.02947,1.46927,0.61761,9.69553,0.13925,-0.02406,0.00275,-4.26806,0.55497,8.85035,0.15466,-0.01669,-0.02762
0.03363,1.45466,0.59898,9.68645,0.19293,0.01768,0.02564,-4.25028,0.54641,8.81831,0.16996,0.02757,0.01760
0.00632,1.46206,0.60303,9.69549,0.17061,0.00932,0.03125,-4.26401,0.53890,8.79959,0.15704,-0.04612,0.02933
0.06160,1.45621,0.63618,9.67763,0.18200,-0.00696,0.03384,-4.27502,0.54666,8.83533,0.18763,0.01185,0.02504
0.03841,1.46622,0.60865,9.70799,0.22435,0.06523,0.00498,-4.24508,0.55457,8.79981,0.19260,-0.03560,-0.01135
0.00275,1.46772,0.60760,9.67903,0.17469,-0.03903,0.00707,-4.25284,0.55707,8.83107,0.17975,0.00173,0.00968
0.00217,1.46253,0.61417,9.63545,0.20741,0.01748,-0.00056,-4.24981,0.57108,8.80178,0.20798,-0.01694,0.00091
0.04378,1.46675,0.60986,9.70582,0.19331,0.01571,0.02346,-4.24716,0.56526,8.82253,0.20723,-0.02341,-0.00592
0.04909,1.46509,0.61959,9.68984,0.20865,0.04167,-0.02759,-4.27152,0.56386,8.77800,0.19398,-0.01486,0.02775
0.00588,1.47315,0.62781,9.66414,0.17549,-0.02630,-0.01137,-4.27487,0.56472,8.83761,0.19555,-0.02372,0.01247
-0.01596,1.45354,0.62395,9.67048,0.16453,0.00346,0.00516,-4.26676,0.56592,8.81805,0.16855,-0.01560,-0.02379
0.01763,1.45284,0.62896,9.69189,0.17321,0.00712,0.03534,-4.27768,0.57615,8.80389,0.17012,-0.03677,-0.00510
0.04208,1.46622,0.62290,9.66311,0.16873,-0.02492,-0.00874,-4.25304,0.56075,8.82968,0.19275,0.00101,0.04482
0.00628,1.46604,0.63178,9.70155,0.17010,-0.03046,0.02068,-4.26916,0.56229,8.79082,0.20777,0.04476,0.00022
0.01623,1.46975,0.62864,9.64908,0.20215,0.00489,-0.00670,-4.27698,0.56712,8.81484,0.16300,-0.00440,-0.03202
0.07071,1.48599,0.62529,9.68685,0.16994,0.01712,-0.01666,-4.26139,0.58024,8.81026,0.16259,-0.02415,0.00024
0.01846,1.45598,0.65622,9.67901,0.18469,0.00556,-0.01832,-4.26064,0.57865,8.76236,0.16182,0.01453,0.01815
0.05118,1.44408,0.63468,9.71219,0.15580,0.00426,0.00483,-4.26757,0.58966,8.80545,0.19185,-0.02356,0.01480
0.00860,1.46792,0.61216,9.69236,0.17316,-0.00625,0.01519,-4.27309,0.59946,8.81043,0.21169,-0.00940,0.02511
0.06970,1.47801,0.63232,9.68618,0.21653,-0.00382,-0.03985,-4.27673,0.58637,8.80894,0.16273,0.01710,0.04114
0.02326,1.47314,0.63477,9.67785,0.21827,-0.01175,0.02897,-4.27822,0.58643,8.82182,0.17115,-0.00226,0.00076
0.03635,1.46399,0.64108,9.69191,0.17390,0.05287,0.01706,-4.27436,0.56068,8.83089,0.20597,-0.00014,-0.00747
0.03714,1.45130,0.65364,9.64632,0.18081,-0.02559,0.00202,-4.26210,0.58935,8.84908,0.17237,0.00031,-0.01650
0.00012,1.45552,0.63646,9.65520,0.15403,-0.00879,0.00787,-4.26171,0.56267,8.84278,0.21673,-0.02533,0.04641
0.04640,1.46816,0.64124,9.69080,0.16299,-0.00983,-0.02453,-4.26092,0.59174,8.78731,0.18081,0.04336,-0.03607
0.05802,1.48312,0.64427,9.72718,0.15738,0.05799,0.01256,-4.27547,0.59802,8.81985,0.17798,-0.00814,-0.01263
0.02362,1.46924,0.65843,9.69257,0.13399,-0.02414,0.01948,-4.25307,0.60299,8.79908,0.18894,-0.03858,0.01508
0.04382,1.46093,0.65064,9.68542,0.19597,0.01180,0.00578,-4.27166,0.58488,8.81086,0.18554,-0.02340,0.00056
0.08900,1.47956,0.64793,9.68949,0.20615,0.01349,-0.02697,-4.28925,0.59932,8.82775,0.15632,-0.02637,-0.00628
0.01653,1.45916,0.65458,9.69407,0.18790,0.00674,0.01527,-4.25899,0.59531,8.78933,0.19171,0.01590,0.00001
-0.01947,1.47470,0.65115,9.68295,0.19265,0.05796,0.03681,-4.27668,0.59308,8.79212,0.16863,0.03124,-0.02732
0.01179,1.48110,0.65530,9.71038,0.14036,0.02604,0.01649,-4.26116,0.59727,8.79513,0.17924,-0.00222,0.01955
0.07984,1.47022,0.65051,9.67071,0.20204,0.00017,-0.00163,-4.28315,0.60347,8.79651,0.19153,-0.01337,-0.00550
0.00783,1.46609,0.67583,9.68276,0.18065,-0.02260,0.00115,-4.26558,0.60244,8.81384,0.22114,0.01723,0.00137
0.05370,1.47139,0.67960,9.68107,0.15559,-0.02147,-0.01201,-4.26880,0.60432,8.80857,0.18855,0.01899,0.00406
0.00325,1.47762,0.66754,9.69865,0.17081,-0.03929,0.02880,-4.27765,0.59410,8.83414,0.18638,-0.01110,-0.00289
0.01052,1.46028,0.67599,9.67335,0.17230,-0.02938,0.00363,-4.26051,0.60815,8.84436,0.18805,0.00499,0.02146
0.07807,1.47294,0.65855,9.67019,0.18316,0.00248,-0.02113,-4.25163,0.61265,8.79427,0.16937,0.02643,-0.00525
0.01194,1.46147,0.66851,9.66831,0.20318,-0.03150,-0.03828,-4.28719,0.61274,8.80624,0.19568,0.03743,0.01216
0.03374,1.46189,0.67857,9.67328,0.18868,0.01050,0.01725,-4.26505,0.61631,8.79530,0.17209,-0.00618,0.02114
0.04675,1.46556,0.66817,9.70140,0.18105,0.00044,-0.01580,-4.26588,0.61126,8.79580,0.17593,-0.04992,0.02309
0.05035,1.46915,0.65304,9.68278,0.17837,0.00007,-0.01653,-4.26749,0.59630,8.78291,0.16917,-0.01854,-0.00968
0.06203,1.43299,0.68388,9.69130,0.18368,0.03117,-0.04018,-4.27744,0.59865,8.85325,0.19609,0.01501,-0.00108
0.00199,1.45330,0.67987,9.66284,0.18774,-0.01547,0.01308,-4.27589,0.63413,8.80717,0.18692,-0.01693,0.01299
0.04643,1.47041,0.68378,9.67036,0.17275,-0.01169,0.02507,-4.26638,0.63413,8.83887,0.16035,-0.01388,0.00694
0.03672,1.46242,0.67804,9.69389,0.20382,-0.01620,0.02590,-4.26580,0.61032,8.79603,0.19951,-0.01187,-0.00834
0.01076,1.46080,0.68159,9.67968,0.17880,-0.02075,0.03503,-4.24763,0.61229,8.84126,0.16650,0.00074,-0.01590
0.07733,1.46141,0.68293,9.66163,0.21329,0.01582,-0.00378,-4.26898,0.63331,8.80101,0.18230,0.02553,0.00262
0.02127,1.46078,0.68356,9.68657,0.21235,-0.02531,0.00153,-4.27706,0.60951,8.83350,0.15822,-0.01744,0.01378
0.04867,1.46193,0.69879,9.72800,0.18714,-0.03062,0.01987,-4.26238,0.62056,8.79175,0.19326,-0.01146,0.03825
-0.02013,1.47666,0.69775,9.67652,0.18532,-0.00686,-0.00469,-4.26707,0.62473,8.82039,0.20468,0.00059,-0.01219
-0.00793,1.46155,0.69302,9.65871,0.19164,-0.00664,0.00263,-4.26171,0.63661,8.82418,0.18989,-0.00998,0.01917
0.00976,1.44052,0.69363,9.65598,0.21301,0.02093,-0.02027,-4.29483,0.62938,8.81206,0.18130,-0.01010,0.00746
0.03098,1.45305,0.69446,9.63342,0.21395,0.03577,-0.01502,-4.27275,0.63819,8.79052,0.21947,-0.01242,-0.00436
0.01244,1.46110,0.69294,9.65519,0.18074,-0.00068,-0.00246,-4.26994,0.63881,8.82419,0.18243,-0.02281,-0.03198
0.03652,1.46603,0.70112,9.65843,0.16287,0.01400,0.02332,-4.27379,0.64055,8.82400,0.21723,-0.00998,-0.02531
0.03178,1.46078,0.68360,9.65854,0.18155,0.00554,0.03060,-4.28360,0.63167,8.84075,0.20162,-0.04283,0.01761
0.01999,1.46064,0.69999,9.68578,0.20243,0.00387,0.04635,-4.25840,0.65417,8.82966,0.16142,0.01413,0.00427
0.00692,1.46252,0.70900,9.67378,0.17220,-0.00964,0.00721,-4.27851,0.64047,8.82331,0.17434,0.02810,-0.01932
0.02676,1.48091,0.70795,9.66542,0.19820,0.03322,0.01940,-4.26893,0.63909,8.77586,0.21136,-0.02004,0.00756
0.02604,1.46132,0.71385,9.67131,0.22061,0.00090,0.01389,-4.29507,0.64687,8.82106,0.18595,-0.02106,-0.02451
0.01777,1.45477,0.71115,9.68313,0.22919,-0.02761,0.01653,-4.26782,0.64466,8.77274,0.21017,-0.00060,-0.00475
0.06465,1.46627,0.72163,9.67995,0.20972,0.00595,0.01147,-4.25666,0.64405,8.83612,0.21488,0.01894,-0.02251
-0.00339,1.48614,0.72123,9.66971,0.21249,0.01535,-0.01665,-4.26637,0.63851,8.79063,0.19186,-0.03150,0.03302
0.02958,1.46851,0.72007,9.66087,0.15282,0.02035,-0.00983,-4.27502,0.66241,8.77942,0.14174,0.02839,-0.00160
0.03767,1.45893,0.71418,9.64943,0.16648,0.00622,0.02352,-4.26432,0.66662,8.81297,0.15275,-0.00035,-0.03820
0.05101,1.45468,0.73142,9.68575,0.17689,-0.02032,-0.02357,-4.27441,0.65176,8.82498,0.20071,-0.02003,0.00425
0.02674,1.46767,0.71066,9.67522,0.19302,0.00461,0.02632,-4.26339,0.65394,8.83460,0.20147,-0.04009,-0.02396
0.01387,1.45405,0.73056,9.66330,0.17151,0.04513,0.00050,-4.26522,0.65645,8.79674,0.15128,0.01008,0.04072
0.01597,1.47067,0.73731,9.62912,0.17394,0.01567,-0.00631,-4.25635,0.63964,8.81931,0.19967,-0.02298,0.00573
0.04955,1.45185,0.70494,9.66538,0.19763,0.01583,-0.01803,-4.27833,0.67532,8.81897,0.19884,-0.00284,-0.00486
0.04005,1.47265,0.72778,9.66810,0.15668,-0.01171,0.01245,-4.26721,0.65016,8.76912,0.17332,-0.00059,0.00442
0.00505,1.46452,0.72083,9.65419,0.18626,-0.01253,-0.00648,-4.27370,0.67878,8.80898,0.19255,-0.00568,-0.00797
0.04636,1.48517,0.73933,9.65511,0.19223,0.00615,0.00675,-4.27649,0.68576,8.80487,0.15225,-0.01342,0.00896
